,Title,GPU,RAM,Processor,Monitor,System,Prices
2754,HP EliteBook x360 830 G6 (6XD35EA),Brak,16 GB,Intel Core i7-8565U,"13.3""",Windows 10 Pro,8001.67
2755,HP EliteBook x360 830 G6 (6XD36EAR#ABZ),Brak,8 GB,Intel Core i7-8565U,"13.3""",Windows 10 Pro,4799.0
2756,HP EliteBook x360 830 G6 (6XD37EAR#BCM),Brak,16 GB,Intel Core i7-8565U,"13.3""",Windows 10 Pro,5399.0
2757,HP EliteBook x360 830 G6 (6XD41EAR#UUG),Brak,16 GB,Intel Core i7-8565U,"13.3""",Windows 10 Pro,5599.0
2758,HP EliteBook x360 830 G6 (8KA52EC),Brak,8 GB,Intel Core i5-8365U,"13.3""",Windows 10 Pro,5708.18
2759,HP EliteBook x360 830 G7 (1J5Y8EA),Brak,16 GB,Intel Core i7-10710U,"13.3""",Windows 10 Pro,8109.0
2760,HP EliteBook x360 830 G7 (1J5Y8EA) 16 GB RAM,Brak,16 GB,Intel Core i7-10710U,"13.3""",Windows 10 Pro,8239.55
2761,HP EliteBook x360 830 G7 (1J5Y8EA) 32 GB RAM,Brak,32 GB,Intel Core i7-10710U,"13.3""",Windows 10 Pro,8180.52
2762,HP EliteBook x360 830 G7 (1J5Y8EA) 32 GB RAM,Brak,32 GB,Intel Core i7-10710U,"13.3""",Windows 10 Pro,8541.18
2763,HP EliteBook x360 830 G7 (1J6C1EA),Brak,16 GB,Intel Core i5-10210U,"13.3""",Windows 10 Pro,8360.98
2764,HP EliteBook x360 830 G7 (1J6K8EAR),Brak,16 GB,Intel Core i7-10510U,"13.3""",Windows 10 Pro,6199.0
2765,HP EliteBook x360 830 G7 (1Q5U8ESR),Brak,16 GB,Intel Core i5-10210U,"13.3""",Windows 10 Pro,5199.0
2766,HP Elitebook X360 1040 G6,Brak,8 GB,Intel Core i5-8265U,"14""",Windows 10 Pro,5098.51
2767,HP Envy 13-ag0001nia x360 (4MX84EAR#BH5),Brak,8 GB,AMD Ryzen 3 2300U,"13.3""",Windows 10 Home,2699.0
2768,HP Envy 13-ah0000nw (4UE75EA),NVIDIA GeForce MX150,8 GB,Intel Core i5-8250U,"13.3""",Windows 10 Home,4382.83
2769,HP Envy 13-ah0001nw (4UD39EA),Brak,8 GB,Intel Core i5-8250U,"13.3""",Windows 10 Home,3873.08
2770,HP Envy 13-ah0005nc (4JU72EAR),Brak,8 GB,Intel Core i5-8250U,"13.3""",Windows 10 Home,3975.03
2771,HP Envy 13-ah1000nw (5MM17EA),NVIDIA GeForce MX150,8 GB,Intel Core i7-8565U,"13.3""",Windows 10 Home,5402.33
2772,HP Envy 13-ah1001nw (6AT18EA),NVIDIA GeForce MX150,16 GB,Intel Core i7-8565U,"13.3""",Windows 10 Home,5606.23
2773,HP Envy 13-ah1013nw (6AT21EA),Brak,8 GB,Intel Core i5-8265U,"13.3""",Windows 10 Home,4382.83
2774,HP Envy 13-ah1014nw (6AT24EA),Brak,8 GB,Intel Core i5-8265U,"13.3""",Windows 10 Home,4484.78
2775,HP Envy 13-ah1015nw (6AZ87EA),NVIDIA GeForce MX150,8 GB,Intel Core i5-8265U,"13.3""",Windows 10 Home,4382.83
2776,HP Envy 13-ah1018nw (6VL90EA),NVIDIA GeForce MX150,8 GB,Intel Core i5-8250U,"13.3""",Windows 10 Home,4382.83
2777,HP Envy 13-ah1019nw (6VU91EA),NVIDIA GeForce MX150,8 GB,Intel Core i5-8265U,"13.3""",Windows 10 Home,4688.68
2778,HP Envy 13-ah1125nd (4XJ60EAR),NVIDIA GeForce MX150,8 GB,Intel Core i7-8565U,"13.3""",Windows 10 Home,5096.48
2779,HP Envy 13-aq0000na (6BK06EAR),NVIDIA GeForce MX250,8 GB,Intel Core i5-8265U,"13.3""",Windows 10 Home,4178.93
2780,HP Envy 13-aq0002nw (7DK46EA),NVIDIA GeForce MX250,16 GB,Intel Core i7-8565U,"13.3""",Windows 10 Home,5096.48
2781,HP Envy 13-aq0003na (6BG33EAR),NVIDIA GeForce MX250,16 GB,Intel Core i7-8565U,"13.3""",Windows 10 Home,5402.33
2782,HP Envy 13-aq0003nw (7DL40EAR),Brak,8 GB,Intel Core i5-8265U,"13.3""",Windows 10 Home,3873.08
2783,HP Envy 13-aq0007nw (7QD24EAR),Brak,8 GB,Intel Core i5-8265U,"13.3""",Windows 10 Home,3873.08
2784,HP Envy 13-aq0008nw (7QC72EA),NVIDIA GeForce MX250,8 GB,Intel Core i5-8265U,"13.3""",Windows 10 Home,4076.98
2785,HP Envy 13-aq0011na (8FJ13EAR),Brak,8 GB,Intel Core i7-8565U,"13.3""",Windows 10 Home,4790.63
2786,HP Envy 13-aq0012nw (8PK94EA),Brak,8 GB,Intel Core i5-8265U,"13.3""",Windows 10 Home,3669.18
2787,HP Envy 13-aq0014nw (8UN34EA),Brak,8 GB,Intel Core i5-8265U,"13.3""",Windows 10 Home,3873.08
2788,HP Envy 13-aq0650nd (7MW65EAR),Brak,8 GB,Intel Core i7-8565U,"13.3""",Windows 10 Home,4586.73
2789,HP Envy 13-aq1000nw (8RV45EA),NVIDIA GeForce MX250,16 GB,Intel Core i7-10510U,"13.3""",Windows 10 Home,5606.23
2790,HP Envy 13-aq1001nw (9HN91EA),Brak,8 GB,Intel Core i5-1035G1,"13.3""",Windows 10 Home,4280.88
2791,HP Envy 13-aq1002nt (8KJ01EAR),NVIDIA GeForce MX250,16 GB,Intel Core i7-10510U,"13.3""",Windows 10 Home,4299.0
2792,HP Envy 13-aq1002nw (9HE08EA),Brak,8 GB,Intel Core i7-1065G7,"13.3""",Windows 10 Home,4790.63
2793,HP Envy 13-aq1002nw (9HE08EAR),Brak,8 GB,Intel Core i7-1065G7,"13.3""",Windows 10 Home,4299.0
2794,HP Envy 13-aq1004nw (9RF22EA),Brak,8 GB,Intel Core i5-1035G1,"13.3""",Windows 10 Home,3665.1
2795,HP Envy 13-aq1007nw (9RG79EA),NVIDIA GeForce MX250,16 GB,Intel Core i7-10510U,"13.3""",Windows 10 Home,5402.33
2796,HP Envy 13-aq1008ne (9CM38EAR#ABV),NVIDIA GeForce MX250,16 GB,Intel Core i7-10510U,"13.3""",Windows 10 Home,4799.0
2797,HP Envy 13-aq1010ne (9FG03EA),NVIDIA GeForce MX250,16 GB,Intel Core i7-10510U,"13.3""",Windows 10 Home,4199.0
2798,HP Envy 13-aq1010nw (2S855EA),Brak,8 GB,Intel Core i5-1035G1,"13.3""",Windows 10 Home,4382.83
2799,HP Envy 13-aq1016nw (155F9EA),NVIDIA GeForce MX250,16 GB,Intel Core i7-10510U,"13.3""",Windows 10 Home,4892.58
2800,HP Envy 13-ay0011nw (2W4Z1EAR),Brak,16 GB,AMD Ryzen 7 4700U,"13.3""",Windows 10 Home,4199.0
2801,HP Envy 13-ay0011nw (2W4Z1EAR),Brak,16 GB,AMD Ryzen 7 4700U,"13.3""",Windows 10 Home,4199.0
2802,HP Envy 13-ay0019nw (37J37EAR#AKD),Brak,8 GB,AMD Ryzen 5 4500U,"13.3""",Windows 10 Home,3499.0
2803,HP Envy 13-ba0000nj (173Y0EAR),Brak,8 GB,Intel Core i5-1035G1,"13.3""",Windows 10 Home,3299.0
2804,HP Envy 13-ba0000nx (103S6EAR#A2N),Brak,8 GB,Intel Core i5-1035G1,"13.3""",Windows 10 Home,3299.0
2805,HP Envy 13-ba0002na (133S6EAR#ABU),Brak,8 GB,Intel Core i5-1035G1,"13.3""",Windows 10 Home,3899.0
2806,HP Envy 13-ba0002nj (173Y1EAR),Brak,8 GB,Intel Core i7-1065G7,"13.3""",Windows 10 Home,3799.0
2807,HP Envy 13-ba0002nw (21B24EA),Brak,8 GB,Intel Core i5-1035G1,"13.3""",Windows 10 Home,3399.0
2808,HP Envy 13-ba0003nw (226A3EA),Brak,8 GB,Intel Core i5-1035G1,"13.3""",Windows 10 Home,3799.0
2809,HP Envy 13-ba0004nw (25Q85EA),Brak,8 GB,Intel Core i5-1035G1,"13.3""",Windows 10 Home,3599.0
2810,HP Envy 13-ba0004nx (103T0EAR),NVIDIA GeForce MX350,16 GB,Intel Core i7-10510U,"13.3""",Windows 10 Home,4699.0
2811,HP Envy 13-ba0005nw (21B92EA),NVIDIA GeForce MX350,8 GB,Intel Core i5-10210U,"13.3""",Windows 10 Home,4382.83
2812,HP Envy 13-ba0006na (133S7EAR#ABU),Brak,8 GB,Intel Core i7-1065G7,"13.3""",Windows 10 Home,4399.0
2813,HP Envy 13-ba0006na (133S7EAR),Brak,8 GB,Intel Core i7-1065G7,"13.3""",Windows 10 Home,4790.63
2814,HP Envy 13-ba0008na (1B2P6EAR),NVIDIA GeForce MX250,8 GB,Intel Core i5-10210U,"13.3""",Windows 10 Home,4382.83
2815,HP Envy 13-ba0010nx (2M6Y6EA),NVIDIA GeForce MX450,8 GB,Intel Core i5-1135G7,"13.3""",Windows 10 Home,3799.0
2816,HP Envy 13-ba0013nw (238C0EAR#AKD),NVIDIA GeForce MX350,16 GB,Intel Core i7-10510U,"15.6""",Windows 10 Home,5199.0
2817,HP Envy 13-ba0013nw (238C0EAR#AKD),NVIDIA GeForce MX350,16 GB,Intel Core i7-10510U,"13.3""",Windows 10 Home,4599.0
2818,HP Envy 13-ba0021no (104J1EAR),Brak,8 GB,Intel Core i7-1065G7,"13.3""",Windows 10 Home,3799.0
2819,HP Envy 13-ba0028nb (27Z25EAR),Brak,8 GB,Intel Core i7-1065G7,"13.3""",Windows 10 Home,3799.0
2820,HP Envy 13-ba1003ne (2Z1L2EAR),NVIDIA GeForce MX450,16 GB,Intel Core i7-1165G7,"13.3""",Windows 10 Home,4999.0
2821,HP Envy 13-ba1013na (2J6K3EAR),NVIDIA GeForce MX450,8 GB,Intel Core i5-1135G7,"13.3""",Windows 10 Home,4586.73
2822,HP Envy 13-ba1014na (30A98EAR),NVIDIA GeForce MX450,16 GB,Intel Core i7-1165G7,"13.3""",Windows 10 Home,4892.58
2823,HP Envy 15-ep0001nl (3F864EAR#ABZ),NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,5199.0
2824,HP Envy 15-ep0002nx (24V99EAR#A2N),NVIDIA GeForce GTX 1660 Ti Max-Q,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,6599.0
2825,HP Envy 15-ep0008nw (21B85EA),NVIDIA GeForce GTX 1650,16 GB,Intel Core i5-10300H,"15.6""",Windows 10 Pro,6217.93
2826,HP Envy 15-ep0010na (1E6Q9EAR),NVIDIA GeForce RTX 2060,32 GB,Intel Core i9-10885H,"15.6""",Windows 10 Home,10193.98
2827,HP Envy 15-ep0027nw (2W5N2EA),NVIDIA GeForce RTX 2060,32 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,10754.71
2828,HP Envy 15-ep0028nw (2W5M7EA),NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,10346.91
2829,HP Envy 15-ep0190nd (1E6R3EAR),NVIDIA GeForce RTX 2060,32 GB,Intel Core i9-10885H,"15.6""",Windows 10 Home,13252.48
2830,HP Envy 17-ce0001nw (6VU08EA),NVIDIA GeForce MX250,8 GB,Intel Core i5-8265U,"17.3""",Windows 10 Home,6217.93
2831,HP Envy 17-ce0005nw (6RP21EA),NVIDIA GeForce MX250,16 GB,Intel Core i7-8565U,"17.3""",Windows 10 Home,7135.48
2832,HP Envy 17-ce0006nw (6VQ30EA),NVIDIA GeForce MX250,16 GB,Intel Core i7-8565U,"17.3""",Windows 10 Home,6829.63
2833,HP Envy 17-ce0009nw (7DM10EA),NVIDIA GeForce MX250,8 GB,Intel Core i5-8265U,"17.3""",Windows 10 Home,5810.13
2834,HP Envy 17-ce0010nw (7ED34EA),NVIDIA GeForce MX250,8 GB,Intel Core i5-8265U,"17.3""",Windows 10 Home,6319.88
2835,HP Envy 17-ce0011nw (7QC77EA),NVIDIA GeForce MX250,8 GB,Intel Core i5,"17.3""",Windows 10 Home,6115.98
2836,HP Envy 17-ce0012nw (8UG54EA),NVIDIA GeForce MX250,8 GB,Intel Core i5-8265U,"17.3""",Windows 10 Home,5810.13
2837,HP Envy 17-ce1001nw (8XG96EA),NVIDIA GeForce MX250,16 GB,Intel Core i7-10510U,"17.3""",Windows 10 Home,7747.18
2838,HP Envy 17-cg0000nw (3A083EA),NVIDIA GeForce MX330,8 GB,Intel Core i5-1035G1,"17.3""",Windows 10 Home,6931.58
2839,HP Envy 17-cg0001nw (3A084EA),NVIDIA GeForce MX330,16 GB,Intel Core i7-1065G7,"17.3""",Windows 10 Home,7747.18
2840,HP Envy 17-cg0555nd (20S95EAR),NVIDIA GeForce MX330,8 GB,Intel Core i5-1035G1,"17.3""",Windows 10 Home,6727.68
2841,HP Envy 17-cg0969nd (1C4U8EAR),NVIDIA GeForce MX330,8 GB,Intel Core i5-1035G1,"17.3""",Windows 10 Home,7135.48
2842,HP Envy 17-cg1004nc (31C93EAR),NVIDIA GeForce MX450,32 GB,Intel Core i7-1165G7,"17.3""",Windows 10 Home,9174.48
2843,HP Envy x360 (9HN34EA),NVIDIA GeForce MX250,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Home,4484.78
2844,HP Envy x360 13-ag0000nw (4TV79EA),Brak,8 GB,AMD Ryzen 3 2300U,"13.3""",Windows 10 Home,3567.23
2845,HP Envy x360 13-ag0001nw (4TV84EA),Brak,8 GB,AMD Ryzen 7 2700U,"13.3""",Windows 10 Home,4586.73
2846,HP Envy x360 13-ag0002na (3ZT30EAR),Brak,8 GB,AMD Ryzen 5 2500U,"13.3""",Windows 10 Home,3873.08
2847,HP Envy x360 13-ag0003na (4JV79EAR),Brak,8 GB,AMD Ryzen 7 2700U,"13.3""",Windows 10 Home,4586.73
2848,HP Envy x360 13-ag0004nw (4TV80EA),Brak,8 GB,AMD Ryzen 5 2500U,"13.3""",Windows 10 Home,3975.03
2849,HP Envy x360 13-ag0005nw (4TV81EA),Brak,8 GB,AMD Ryzen 5 2500U,"13.3""",Windows 10 Home,4076.98
2850,HP Envy x360 13-ar0000nw (6VL56EA),Brak,8 GB,AMD Ryzen 3 3300U,"13.3""",Windows 10 Home,3567.23
2851,HP Envy x360 13-ar0001nw (6VN12EA),Brak,8 GB,AMD Ryzen 5 3500U,"13.3""",Windows 10 Home,3873.08
2852,HP Envy x360 13-ar0004nw (7BW64EA),Brak,8 GB,AMD Ryzen 5 3500U,"13.3""",Windows 10 Home,3873.08
2853,HP Envy x360 13-ar0005nw (7BK40EA),Brak,8 GB,AMD Ryzen 5 3500U,"13.3""",Windows 10 Home,3873.08
2854,HP Envy x360 13-ar0006nw (7QA03EA),Brak,8 GB,AMD Ryzen 5 3500U,"13.3""",Windows 10 Home,3873.08
2855,HP Envy x360 13-ar000na (6BL15EAR),Brak,8 GB,AMD Ryzen 5 3500U,"13.3""",Windows 10 Home,3873.08
2856,HP Envy x360 13-ar0010nw (8BH00EA),Brak,8 GB,AMD Ryzen 5 3500U,"13.3""",Windows 10 Home,4382.83
2857,HP Envy x360 13-ar0011nw (8PT05EA),Brak,8 GB,AMD Ryzen 5 3500U,"13.3""",Windows 10 Home,4178.93
2858,HP Envy x360 13-ar0012nw (8PN37EA),Brak,8 GB,AMD Ryzen 7 3700U,"13.3""",Windows 10 Home,4688.68
2859,HP Envy x360 13-ar0013nw (8PK93EA),Brak,8 GB,AMD Ryzen 5 3500U,"13.3""",Windows 10 Home,4076.98
2860,HP Envy x360 13-ar0014nw (9CL12EA),Brak,8 GB,AMD Ryzen 5 3500U,"13.3""",Windows 10 Home,4076.98
2861,HP Envy x360 13-ar0020nw (155G3EA),Brak,16 GB,AMD Ryzen 7 3700U,"13.3""",Windows 10 Home,5096.48
2862,HP Envy x360 13-ar0021nw (155G6EA),Brak,8 GB,AMD Ryzen 5 3500U,"13.3""",Windows 10 Home,4178.93
2863,HP Envy x360 13-ar0023nw (1F7L8EA),Brak,8 GB,AMD Ryzen 7 3700U,"13.3""",Windows 10 Home,4688.68
2864,HP Envy x360 13-ar0150nd (6RM72EAR),Brak,8 GB,AMD Ryzen 5 3500U,"13.3""",Windows 10 Home,4178.93
2865,HP Envy x360 13-ar0501sa (6TC85EAR),Brak,8 GB,AMD Ryzen 5 3500U,"13.3""",Windows 10 Home,3873.08
2866,HP Envy x360 13-ay0001nd (3A043EAR),Brak,8 GB,AMD Ryzen 5 4500U,"13.3""",Windows 10 Home,4076.98
2867,HP Envy x360 13-ay0002nx (21W25EAR#A2N),Brak,8 GB,AMD Ryzen 5 4500U,"13.3""",Windows 10 Home,3299.0
2868,HP Envy x360 13-ay0006nw (225T8EA),Brak,8 GB,AMD Ryzen 5 4500U,"13.3""",Windows 10 Home,3499.0
2869,HP Envy x360 13-ay0008na (2S897EAR),Brak,8 GB,AMD Ryzen 5 4500U,"13.3""",Windows 10 Home,3975.03
2870,HP Envy x360 13-ay0600nz (9YW78EAR#UUZ),Brak,8 GB,AMD Ryzen 5 4500U,"13.3""",Windows 10 Home,3299.0
2871,HP Envy x360 15-cn0006nw (4TY25EA),NVIDIA GeForce MX150,8 GB,Intel Core i5-8250U,"15.6""",Windows 10 Home,4688.68
2872,HP Envy x360 15-cn1000nw (5ML67EA),NVIDIA GeForce MX150,16 GB,Intel Core i7-8565U,"15.6""",Windows 10 Home,5504.28
2873,HP Envy x360 15-cn1001nw (5RA75EA),NVIDIA GeForce MX150,16 GB,Intel Core i5-8265U,"15.6""",Windows 10 Home,4994.53
2874,HP Envy x360 15-cn1002nw (5RA09EA),NVIDIA GeForce MX150,16 GB,Intel Core i5-8265U,"15.6""",Windows 10 Home,4586.73
2875,HP Envy x360 15-cn1003nw (5AT23EA),Brak,8 GB,Intel Core i5-8265U,"15.6""",Windows 10 Home,4382.83
2876,HP Envy x360 15-cn1004nw (6AU76EA),NVIDIA GeForce MX150,8 GB,Intel Core i5-8265U,"15.6""",Windows 10 Home,4586.73
2877,HP Envy x360 15-cn1005nw (6AU97EA),NVIDIA GeForce MX150,8 GB,Intel Core i5-8265U,"15.6""",Windows 10 Home,4688.68
2878,HP Envy x360 15-dr0003nw (6WD88EA),NVIDIA GeForce MX250,8 GB,Intel Core i5-8265U,"15.6""",Windows 10 Home,4688.68
2879,HP Envy x360 15-dr0008nw (7QD47EA),Brak,16 GB,Intel Core i5-8265U,"15.6""",Windows 10 Home,4688.68
2880,HP Envy x360 15-dr1001nw (9HK51EA),Brak,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Home,4586.73
2881,HP Envy x360 15-dr1002nw (9HM29EA),Brak,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Home,4688.68
2882,HP Envy x360 15-dr1003nw (9HN10EA),NVIDIA GeForce MX250,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Home,4280.88
2883,HP Envy x360 15-dr1006nw (9HN92EA),NVIDIA GeForce MX250,16 GB,Intel Core i7-10510U,"15.6""",Windows 10 Home,5912.08
2884,HP Envy x360 15-dr1058ms (150Z3UA),Brak,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Home,4688.68
2885,HP Envy x360 15-ds0019nn (104G8EAR),Brak,8 GB,AMD Ryzen 5 3500U,"15.6""",Windows 10 Home,4790.63
2886,HP Envy x360 15-ds0500nd (6TB95EAR),Brak,8 GB,AMD Ryzen 5 3500U,"15.6""",Windows 10 Home,4790.63
2887,HP Envy x360 15-ds0760nd (6SY65EAR),Brak,16 GB,AMD Ryzen 7 3700U,"15.6""",Windows 10 Home,5708.18
2888,HP Envy x360 15-ed0000nw (3A780EA),Brak,8 GB,Intel Core i5-1035G1,"15.6""",Windows 10 Home,3959.0
2889,HP Envy x360 15-ed0000nx (103W5EAR#A2N),NVIDIA GeForce MX330,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Home,3799.0
2890,HP Envy x360 15-ed0001nx (103W6EAR),Brak,12 GB,Intel Core i7-10510U,"15.6""",Windows 10 Home,5099.0
2891,HP Envy x360 15-ed0002nw (155G4EA),Brak,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Home,4280.88
2892,HP Envy x360 15-ed0004nw (155M3EA),Brak,16 GB,Intel Core i7-1065G7,"15.6""",Windows 10 Home,6115.98
2893,HP Envy x360 15-ed0005ne (1C4N8EAR),NVIDIA GeForce MX330,16 GB,Intel Core i7-10510U,"15.6""",Windows 10 Home,5399.0
2894,HP Envy x360 15-ed0005nw (21B74EA),NVIDIA GeForce MX330,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Home,4688.68
2895,HP Envy x360 15-ed0007nw (1L0F2EA),NVIDIA GeForce MX330,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Home,4484.78
2896,HP Envy x360 15-ed0994nz (13G18EAR#UUZ),Brak,16 GB,Intel Core i7-1065G7,"15.6""",Windows 10 Home,4599.0
2897,HP Envy x360 15-ed1000na (2G2D0EAR),Brak,8 GB,Intel Core i5-1135G7,"15.6""",Windows 10 Home,4688.68
2898,HP Envy x360 15-ed1005nx (2M7B2EAR#A2N),NVIDIA GeForce MX450,8 GB,Intel Core i5-1135G7,"15.6""",Windows 10 Home,4399.0
2899,HP Envy x360 15-ed1506na (31Y91EAR),NVIDIA GeForce MX450,16 GB,Intel Core i7-1165G7,"15.6""",Windows 10 Home,7135.48
2900,HP Envy x360 15-ee0003nl (1F7K0EAR#ABZ),Brak,8 GB,AMD Ryzen 5 4500U,"15.6""",Windows 10 Home,3599.0
2901,HP Envy x360 15-ee0006nw (37J55EA),Brak,16 GB,AMD Ryzen 5 4500U,"15.6""",Windows 10 Home,4382.83
2902,HP Envy x360 15-ee0701nz (19M93EAR#UUZ),Brak,8 GB,AMD Ryzen 5 4500U,"15.6""",Windows 10 Home,3599.0
2903,HP Envy x360 15-ee0844nz (13G19EAR#UUZ),Brak,8 GB,AMD Ryzen 5 4500U,"15.6""",Windows 10 Home,3599.0
2904,HP Gaming Pavilion 15-cx0500nd (4EV95EAR),NVIDIA GeForce GTX 1060,16 GB,Intel Core i7-8750H,"15.6""",Windows 10 Home,5402.33
2905,HP Gaming Pavilion 15-cx0500nd (4EV95EAR),NVIDIA GeForce GTX 1060,16 GB,Intel Core i7-8750H,"15.6""",Windows 10 Home,5198.43
2906,HP HP 14 FHD IPS Ryzen 5 3500U 8,,,,,,1999.0
2907,HP HP 15 (8BP13EAR#AKC),NVIDIA GeForce MX130,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Home,2799.0
2908,HP HP 15 Intel Core i3-10110U 4GB DDR4 1TB HDD Win10 - OUTLET,,,,,,1798.0
2909,HP HP 17-By3053cl (1G136UAR),Brak,12 GB,Intel Core i5-1035G1,"17.3""",Windows 10 Home,4076.98
2910,HP HP 470 G7 (8VU33EAR#ABH),AMD Radeon 530,8 GB,Intel Core i5-10210U,"17.3""",Windows 10 Pro,5096.48
2911,HP HP ENVY 15 x360 4K IPS i7-8565U 16,,,,,,4999.0
2912,HP HP EliteBook 850 G6 (6XD79EAR#ABB),Brak,8 GB,Intel Core i5-8265U,"15.6""",Windows 10 Pro,5606.23
2913,HP HP OMEN 15 Ryzen 5 4600H 512SSD GTX 1650Ti 4GB W10,,,,,,3599.0
2914,HP HP OMEN 17 i7-8750H 16,,,,,,4799.0
2915,HP HP Pavilion (6RM78EAR#ABV),NVIDIA GeForce MX130,8 GB,Intel Core i5-8265U,"14""",Windows 10 Home,2799.0
2916,HP HP Pavilion (8BW75EAR#AKC),NVIDIA GeForce MX250,8 GB,Intel Core i7-1065G7,"14""",Windows 10 Home,3199.0
2917,HP HP Pavilion (8XH09EAR#AB8),NVIDIA GeForce MX250,8 GB,Intel Core i5-1035G1,"15.6""",Windows 10 Home,2799.0
2918,HP HP Pavilion 14 x360 i7-8565U 16,,,,,,3499.0
2919,HP HP Pavilion 15 FHD i7-1065G7 8,,,,,,3099.0
2920,HP HP Pavilion Gaming 16 i7-10750H 16,,,,,,3999.0
2921,HP HP Pavilion Gaming 17 i7-9750H 16,,,,,,4999.0
2922,HP HP ProBook 440 G7 (8VU11EAR#ABH),Brak,8 GB,Intel Core i5-10210U,"14""",Windows 10 Pro,4586.73
2923,HP HP Probook 450 G7 (8VU58EA) 16 GB RAM,Brak,16 GB,Intel Core i7-10510U,"15.6""",Windows 10 Pro,4848.16
2924,HP HP Probook 450 G7 (8VU58EA) 32 GB RAM,Brak,32 GB,Intel Core i7-10510U,"15.6""",Windows 10 Pro,4787.69
2925,HP HP Probook 450 G7 (8VU58EA) 32 GB RAM,Brak,32 GB,Intel Core i7-10510U,"15.6""",Windows 10 Pro,5158.23
2926,HP HP Spectre 13-ap x360 i7-8565U 16GB 1TB SSD Pen 10 - NOWA SERIA 2019,,,,,,4799.0
2927,HP HP Spectre Folio x360 13-ak0000na 5AS91EA,Brak,8 GB,Intel Core i7-8500Y,"13.3""",Windows 10 Home,8154.98
2928,HP Laptop 15s-eq0032nw (2A9A2EAR) ,Brak,8 GB,AMD Ryzen 7 3700U,"15.6""",Windows 10 Home,3199.0
2929,HP Laptop 15s-eq0032nw (2A9A2EAR) ,Brak,8 GB,AMD Ryzen 7 3700U,"15.6""",Windows 10 Home,3599.0
2930,HP Laptop 15s-eq0032nw (2A9A2EAR) ,Brak,16 GB,AMD Ryzen 7 3700U,"15.6""",Windows 10 Home,3899.0
2931,HP Laptop 15s-eq0032nw (2A9A2EAR) ,Brak,16 GB,AMD Ryzen 7 3700U,"15.6""",Windows 10 Home,3499.0
2932,HP Laptop 15s-eq1011nw (225V7EA) ,Brak,8 GB,AMD Ryzen 7 4700U,"15.6""",Windows 10 Home,3849.0
2933,HP Laptop 15s-eq1011nw (225V7EA) ,Brak,8 GB,AMD Ryzen 7 4700U,"15.6""",Windows 10 Home,3449.0
2934,HP Laptop 15s-eq1011nw (225V7EA) ,Brak,16 GB,AMD Ryzen 7 4700U,"15.6""",Windows 10 Home,4199.0
2935,HP Laptop 15s-eq1011nw (225V7EA) ,Brak,16 GB,AMD Ryzen 7 4700U,"15.6""",Windows 10 Home,3749.0
2936,HP Laptop 15s-fq1128nw (225V9EA) ,Brak,16 GB,Intel Core i5-1035G1,"15.6""",Brak,3673.55
2937,HP Laptop 15s-fq1128nw (225V9EA) ,Brak,16 GB,Intel Core i5-1035G1,"15.6""",Brak,3187.34
2938,HP Laptop 15s-fq1128nw (225V9EA) ,Brak,12 GB,Intel Core i5-1035G1,"15.6""",Windows 10 Pro,3849.0
2939,HP Laptop 15s-fq1128nw (225V9EA) ,Brak,16 GB,Intel Core i5-1035G1,"15.6""",Windows 10 Pro,4399.0
2940,HP Laptop 15s-fq1128nw (225V9EA) ,Brak,8 GB,Intel Core i5-1035G1,"15.6""",Windows 10 Pro,4199.0
2941,HP Laptop 15s-fq1128nw (225V9EA) ,Brak,16 GB,Intel Core i5-1035G1,"15.6""",Windows 10 Home,4299.0
2942,HP Laptop 15s-fq1128nw (225V9EA) ,Brak,8 GB,Intel Core i5-1035G1,"15.6""",Windows 10 Home,4049.0
2943,HP Laptop 15s-fq1128nw (225V9EA) ,Brak,8 GB,Intel Core i5-1035G1,"15.6""",Windows 10 Pro,3299.0
2944,HP Laptop 15s-fq1128nw (225V9EA) ,Brak,16 GB,Intel Core i5-1035G1,"15.6""",Windows 10 Pro,4321.85
2945,HP Laptop 15s-fq1128nw (225V9EA) ,Brak,12 GB,Intel Core i5-1035G1,"15.6""",Brak,2799.0
2946,HP Laptop 15s-fq1128nw (225V9EA) ,Brak,12 GB,Intel Core i5-1035G1,"15.6""",Brak,3249.0
2947,HP Laptop 15s-fq1128nw (225V9EA) ,Brak,8 GB,Intel Core i5-1035G1,"15.6""",Brak,3599.0
2948,HP Laptop 15s-fq1128nw (225V9EA) ,Brak,16 GB,Intel Core i5-1035G1,"15.6""",Windows 10 Home,3399.0
